cid	seat	role	power	time	exit	scope	agent_seat	d	chi	type_token	raw_derivation	raw_type	metric_type	perceived	signature	imm_hole
partition_choice_reading	epistemology_of_forecasting_analysts	observer	analytical	generational	analytical	global	true	0.720000	0.931553	snare	ok	snare	snare	changeable	constructed_high_extraction	true
performance_legitimacy_flat_control	party_leadership	agenda_setter	institutional	generational	arbitrage	national	true	0.090000	-0.045011	rope	ok	rope	rope	changeable	constructed_high_extraction	false
performance_legitimacy_flat_control	state_enterprise_managers	beneficiary	powerful	biographical	mobile	national	true	0.250000	0.074884	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
performance_legitimacy_flat_control	urban_middle_class	beneficiary	organized	biographical	constrained	regional	true	0.270000	0.086730	naturalized	ok	naturalized	naturalized	immutable	constructed_high_extraction	false
performance_legitimacy_flat_control	rural_migrant_workers	payer	powerless	immediate	trapped	local	true	0.900000	0.739082	snare	ok	snare	snare	immutable	constructed_high_extraction	false
performance_legitimacy_flat_control	ethnic_minorities	payer	powerless	generational	identity_locked	regional	true	0.890000	0.826586	snare	ok	snare	snare	changeable	constructed_high_extraction	false
performance_legitimacy_flat_control	political_dissidents	payer	moderate	biographical	constrained	national	true	0.870000	0.906748	snare	ok	snare	snare	immutable	constructed_high_extraction	false
performance_legitimacy_flat_control	independent_labor_organizers	payer	powerless	immediate	trapped	local	true	0.900000	0.739082	snare	ok	snare	snare	immutable	constructed_high_extraction	false
performance_legitimacy_flat_control	foreign_investors	beneficiary	powerful	biographical	mobile	global	true	0.250000	0.089861	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
performance_legitimacy_flat_control	international_development_economists	observer	analytical	generational	analytical	global	true	0.720000	0.931553	snare	ok	snare	snare	changeable	constructed_high_extraction	true
persona_as_valid_proxy_flat_control	matraix_infrastructure_developers	agenda_setter	institutional	generational	arbitrage	global	true	0.090000	-0.046070	rope	ok	rope	rope	changeable	constructed_high_extraction	false
persona_as_valid_proxy_flat_control	platform_researchers_publishing_under_deadline	beneficiary	organized	biographical	constrained	national	true	0.270000	0.082195	naturalized	ok	naturalized	naturalized	immutable	constructed_high_extraction	false
persona_as_valid_proxy_flat_control	llm_vendors_selling_evaluation_capacity	beneficiary	institutional	generational	arbitrage	global	true	0.220000	0.046675	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
persona_as_valid_proxy_flat_control	conference_reviewers_needing_tractable_submissions	beneficiary	organized	biographical	constrained	national	true	0.270000	0.082195	naturalized	ok	naturalized	naturalized	immutable	constructed_high_extraction	false
persona_as_valid_proxy_flat_control	underrepresented_user_populations_poorly_modeled_by_personas	payer	powerless	biographical	trapped	global	true	0.900000	0.945590	unknown	ok	unknown	unknown	immutable	constructed_high_extraction	false
persona_as_valid_proxy_flat_control	human_crowdworkers_displaced_from_evaluation_pipelines	payer	powerless	biographical	trapped	global	true	0.900000	0.945590	unknown	ok	unknown	unknown	immutable	constructed_high_extraction	false
persona_as_valid_proxy_flat_control	downstream_product_teams_relying_on_persona_validated_findings	payer	moderate	biographical	constrained	national	true	0.870000	0.773403	tangled_rope	ok	tangled_rope	tangled_rope	immutable	constructed_high_extraction	false
persona_as_valid_proxy_flat_control	end_users_of_systems_tuned_against_synthetic_proxies	payer	powerless	biographical	trapped	global	true	0.900000	0.945590	unknown	ok	unknown	unknown	immutable	constructed_high_extraction	false
persona_as_valid_proxy_flat_control	methodology_auditors_and_replication_researchers	observer	analytical	generational	analytical	global	true	0.720000	0.794560	tangled_rope	ok	tangled_rope	tangled_rope	changeable	constructed_high_extraction	true
personhood_boundary_kernel_flat_control	state_prosecutorial_authorities	agenda_setter	institutional	generational	arbitrage	national	true	0.090000	-0.038392	rope	ok	rope	rope	changeable	constructed_high_extraction	false
personhood_boundary_kernel_flat_control	pregnant_people_facing_criminal_liability	payer	powerless	immediate	trapped	national	true	0.900000	0.787992	snare	ok	snare	snare	immutable	constructed_high_extraction	false
personhood_boundary_kernel_flat_control	clinicians_providing_reproductive_care	payer	moderate	biographical	constrained	national	true	0.870000	0.773403	snare	ok	snare	snare	immutable	constructed_high_extraction	false
personhood_boundary_kernel_flat_control	advocacy_organizations_on_both_sides	beneficiary	organized	generational	mobile	national	true	0.250000	0.063872	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
personhood_boundary_kernel_flat_control	religious_institutions_with_doctrinal_stakes	beneficiary	institutional	civilizational	analytical	global	true	0.250000	0.076646	naturalized	ok	naturalized	naturalized	immutable	constructed_high_extraction	false
personhood_boundary_kernel_flat_control	legal_professionals_specializing_in_reproductive_law	beneficiary	moderate	biographical	mobile	national	true	0.250000	0.063872	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
personhood_boundary_kernel_flat_control	people_seeking_time_sensitive_reproductive_healthcare	payer	powerless	immediate	trapped	national	true	0.900000	0.787992	snare	ok	snare	snare	immutable	constructed_high_extraction	false
personhood_boundary_kernel_flat_control	moral_philosophers_and_bioethicists	observer	analytical	civilizational	analytical	global	true	0.720000	0.794560	snare	ok	snare	snare	immutable	constructed_high_extraction	false
personhood_boundary_kernel_flat_control	gradualist_and_indeterminacy_theorists	excluded	analytical	civilizational	analytical	global	false	0.900000	0.945590	snare	ok	snare	snare	immutable	constructed_high_extraction	false
personhood_continuity_reading	embryo_and_fetus	beneficiary	powerless	biographical	trapped	national	false	0.300000	0.081273	piton	ok	piton	unknown	immutable	false_ci_rope	false
personhood_continuity_reading	pregnant_people_seeking_abortion	payer	powerless	biographical	trapped	national	true	0.900000	0.570615	piton	ok	piton	tangled_rope	immutable	false_ci_rope	false
personhood_continuity_reading	abortion_providers	payer	moderate	biographical	constrained	regional	true	0.870000	0.504045	piton	ok	piton	tangled_rope	immutable	false_ci_rope	false
personhood_continuity_reading	people_whose_pregnancies_threaten_health	payer	powerless	immediate	trapped	national	true	0.900000	0.570615	piton	ok	piton	tangled_rope	immutable	false_ci_rope	false
personhood_continuity_reading	pro_life_advocacy_organizations	agenda_setter	organized	generational	mobile	national	true	0.120000	-0.017746	piton	ok	piton	rope	changeable	false_ci_rope	false
personhood_continuity_reading	religious_institutions_opposing_abortion	beneficiary	institutional	civilizational	arbitrage	global	true	0.220000	0.033799	piton	ok	piton	rope	changeable	false_ci_rope	false
personhood_continuity_reading	legislators_and_courts	agenda_setter	institutional	generational	analytical	national	true	0.120000	-0.017746	piton	ok	piton	unknown	changeable	false_ci_rope	true
personhood_continuity_reading	medical_professionals_broadly	excluded	moderate	biographical	constrained	national	false	0.920000	0.576830	piton	ok	piton	tangled_rope	immutable	false_ci_rope	false
personhood_continuity_reading	moral_philosophers_analytical_observers	observer	analytical	civilizational	analytical	universal	true	0.720000	0.479476	piton	ok	piton	tangled_rope	immutable	false_ci_rope	false
phenomenological_endorsement_reading	articulate_reflective_reasoners	beneficiary	moderate	biographical	mobile	national	true	0.250000	0.046252	rope	ok	rope	rope	changeable	false_ci_rope	false
phenomenological_endorsement_reading	therapeutic_and_counseling_professions	agenda_setter	institutional	generational	arbitrage	national	true	0.090000	-0.027801	rope	ok	rope	rope	changeable	false_ci_rope	false
phenomenological_endorsement_reading	inarticulate_or_traumatized_reporters	payer	powerless	biographical	trapped	local	true	0.900000	0.456492	tangled_rope	ok	tangled_rope	tangled_rope	immutable	false_ci_rope	false
phenomenological_endorsement_reading	adaptive_preference_holders_under_scrutiny	payer	powerless	biographical	constrained	local	true	0.870000	0.448040	tangled_rope	ok	tangled_rope	tangled_rope	immutable	false_ci_rope	false
phenomenological_endorsement_reading	liberal_autonomy_theorists	beneficiary	organized	generational	analytical	global	true	0.250000	0.055502	unknown	ok	unknown	unknown	changeable	false_ci_rope	true
phenomenological_endorsement_reading	populations_whose_introspection_is_pathologized	excluded	powerless	biographical	trapped	local	false	0.950000	0.468030	tangled_rope	ok	tangled_rope	tangled_rope	immutable	false_ci_rope	false
phenomenological_endorsement_reading	philosophical_observers	observer	analytical	civilizational	analytical	global	true	0.720000	0.575371	tangled_rope	ok	tangled_rope	tangled_rope	immutable	false_ci_rope	false
phenomenological_program_reading	observational_program_researchers	agenda_setter	organized	biographical	mobile	global	true	0.120000	-0.014197	rope	ok	rope	rope	changeable	false_ci_rope	false
phenomenological_program_reading	psyche_mission_teams	beneficiary	organized	biographical	mobile	global	true	0.250000	0.037001	rope	ok	rope	rope	changeable	false_ci_rope	false
phenomenological_program_reading	helioseismology_researchers	beneficiary	organized	biographical	mobile	global	true	0.250000	0.037001	rope	ok	rope	rope	changeable	false_ci_rope	false
phenomenological_program_reading	lrd_demographics_researchers	beneficiary	organized	generational	mobile	global	true	0.250000	0.037001	rope	ok	rope	rope	changeable	false_ci_rope	false
phenomenological_program_reading	field_theory_completionists	payer	moderate	civilizational	constrained	global	true	0.870000	0.448040	unknown	ok	unknown	unknown	changeable	false_ci_rope	false
phenomenological_program_reading	grant_and_funding_bodies	observer	institutional	generational	analytical	global	true	0.720000	0.383581	unknown	ok	unknown	unknown	changeable	false_ci_rope	true
phenomenological_program_reading	physics_community_at_large	excluded	organized	generational	constrained	global	false	0.920000	0.461464	unknown	ok	unknown	unknown	changeable	false_ci_rope	false
polaris_document_status_flat_control	polaris_leadership	agenda_setter	institutional	generational	arbitrage	national	true	0.090000	-0.027801	rope	ok	rope	rope	changeable	false_ci_rope	false
polaris_document_status_flat_control	specification_authors	beneficiary	organized	biographical	mobile	national	true	0.250000	0.046252	rope	ok	rope	rope	changeable	false_ci_rope	false
polaris_document_status_flat_control	implementation_teams	payer	moderate	biographical	constrained	regional	true	0.870000	0.504045	tangled_rope	ok	tangled_rope	tangled_rope	immutable	false_ci_rope	false
polaris_document_status_flat_control	external_auditors	beneficiary	institutional	biographical	mobile	national	true	0.250000	0.046252	rope	ok	rope	rope	changeable	false_ci_rope	false
polaris_document_status_flat_control	downstream_clients	payer	powerful	biographical	constrained	national	true	0.870000	0.560050	tangled_rope	ok	tangled_rope	tangled_rope	immutable	false_ci_rope	false
polaris_document_status_flat_control	alternative_standards_bodies	excluded	institutional	generational	mobile	continental	false	0.900000	0.627676	tangled_rope	ok	tangled_rope	tangled_rope	changeable	false_ci_rope	false
polaris_document_status_flat_control	organizational_historians	observer	analytical	generational	analytical	national	true	0.720000	0.479476	tangled_rope	ok	tangled_rope	tangled_rope	changeable	false_ci_rope	true
positional_disagreement_as_evidence_flat_control	standpoint_researchers	agenda_setter	institutional	generational	identity_locked	global	true	0.160000	-0.002000	piton	ok	piton	rope	changeable	false_ci_rope	false
